Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904761.011886_x-9.775406_y3.124002_a-0.247536.jpeg,-9.775406,3.124002
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904754.891505_x-10.653892_y3.392050_a-0.689934.jpeg,-10.653892,3.39205
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904745.507017_x-11.225326_y4.120084_a0.995417.jpeg,-11.225326,4.120084
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904741.426662_x-11.390776_y3.819566_a2.032071.jpeg,-11.390776,3.819566
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904733.266154_x-10.057796_y3.105310_a3.077972.jpeg,-10.057796,3.10531
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904766.116227_x-9.054901_y2.940625_a-0.288229.jpeg,-9.054901,2.940625
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904738.366473_x-10.976996_y3.375949_a2.834587.jpeg,-10.976996,3.375949
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904768.156541_x-8.734631_y2.882047_a-0.202619.jpeg,-8.734631,2.882047
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904755.911606_x-10.476078_y3.304834_a-0.508471.jpeg,-10.476078,3.304834
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904752.851375_x-10.820993_y3.527438_a-0.671058.jpeg,-10.820993,3.527438
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904764.072077_x-9.331079_y3.015286_a-0.236479.jpeg,-9.331079,3.015286
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904756.931634_x-10.332224_y3.293338_a-0.302768.jpeg,-10.332224,3.293338
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904740.406599_x-11.334093_y3.616974_a2.436206.jpeg,-11.334093,3.616974
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904759.991825_x-9.927330_y3.161720_a-0.246792.jpeg,-9.92733,3.16172
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904743.466795_x-11.317594_y4.147658_a1.478021.jpeg,-11.317594,4.147658
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904739.386535_x-11.185947_y3.465652_a2.757509.jpeg,-11.185947,3.465652
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904732.246088_x-9.878952_y3.082599_a3.078652.jpeg,-9.878952,3.082599
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904725.105642_x-8.683734_y3.016513_a3.102190.jpeg,-8.683734,3.016513
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904736.326345_x-10.549716_y3.248643_a2.858122.jpeg,-10.549716,3.248643
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904753.871465_x-10.748426_y3.467834_a-0.690093.jpeg,-10.748426,3.467834
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904747.751058_x-11.163654_y3.899821_a-0.269824.jpeg,-11.163654,3.899821
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904746.526979_x-11.173755_y4.049775_a0.513725.jpeg,-11.173755,4.049775
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904737.346602_x-10.762336_y3.322705_a2.846581.jpeg,-10.762336,3.322705
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904735.306279_x-10.404330_y3.212807_a2.854428.jpeg,-10.40433,3.212807
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904734.286216_x-10.209871_y3.141344_a2.955442.jpeg,-10.209871,3.141344
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904751.831314_x-10.925989_y3.606051_a-0.684942.jpeg,-10.925989,3.606051
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904728.165838_x-9.191012_y3.035314_a3.095686.jpeg,-9.191012,3.035314
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904750.811381_x-11.041044_y3.694167_a-0.701668.jpeg,-11.041044,3.694167
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904762.031973_x-9.623899_y3.088108_a-0.239437.jpeg,-9.623899,3.088108
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904727.145769_x-9.004464_y3.006269_a3.103465.jpeg,-9.004464,3.006269
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904749.791206_x-11.147981_y3.783543_a-0.687187.jpeg,-11.147981,3.783543
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904731.226024_x-9.701757_y3.065542_a3.079302.jpeg,-9.701757,3.065542
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904744.486855_x-11.291564_y4.142115_a1.350387.jpeg,-11.291564,4.142115
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904726.125707_x-8.850157_y3.021105_a3.105579.jpeg,-8.850157,3.021105
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904729.186017_x-9.367362_y3.045305_a3.091394.jpeg,-9.367362,3.045305
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904767.136269_x-8.896641_y2.915729_a-0.210947.jpeg,-8.896641,2.915729
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904730.206062_x-9.536368_y3.051553_a3.100717.jpeg,-9.536368,3.051553
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904748.771121_x-11.192138_y3.832622_a-0.641061.jpeg,-11.192138,3.832622
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904742.446724_x-11.354054_y4.030110_a1.595385.jpeg,-11.354054,4.03011
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904757.951911_x-10.230608_y3.248564_a-0.307760.jpeg,-10.230608,3.248564
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904765.096141_x-9.187469_y2.994501_a-0.185022.jpeg,-9.187469,2.994501
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904763.052012_x-9.475081_y3.049435_a-0.247139.jpeg,-9.475081,3.049435
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/1PO-A/t1152904758.971757_x-10.077198_y3.193183_a-0.309055.jpeg,-10.077198,3.193183
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904683.239028_x-5.762235_y-2.406452_a1.641562.jpeg,-5.762235,-2.406452
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904679.158769_x-5.714295_y-3.103579_a1.580421.jpeg,-5.714295,-3.103579
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904667.938070_x-5.623269_y-4.742769_a1.581103.jpeg,-5.623269,-4.742769
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904662.501921_x-5.429279_y-4.914426_a0.150539.jpeg,-5.429279,-4.914426
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904685.279152_x-5.780947_y-2.070110_a1.630119.jpeg,-5.780947,-2.07011
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904686.299216_x-5.789281_y-1.908902_a1.627144.jpeg,-5.789281,-1.908902
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904645.160647_x-5.849999_y-2.572117_a-1.584851.jpeg,-5.849999,-2.572117
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904665.693931_x-5.571854_y-4.752191_a1.304760.jpeg,-5.571854,-4.752191
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904661.481665_x-5.423686_y-4.986390_a-0.208034.jpeg,-5.423686,-4.98639
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904678.138706_x-5.706219_y-3.268857_a1.585820.jpeg,-5.706219,-3.268857
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904681.198899_x-5.739242_y-2.734067_a1.636808.jpeg,-5.739242,-2.734067
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904673.038388_x-5.682811_y-4.114812_a1.626542.jpeg,-5.682811,-4.114812
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904642.100453_x-5.845346_y-1.959613_a-1.638548.jpeg,-5.845346,-1.959613
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904657.401409_x-5.595306_y-5.136841_a-1.436722.jpeg,-5.595306,-5.136841
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904648.220838_x-5.839869_y-3.195589_a-1.480552.jpeg,-5.839869,-3.195589
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904670.998259_x-5.666106_y-4.408081_a1.655305.jpeg,-5.666106,-4.408081
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904650.260963_x-5.797222_y-3.626333_a-1.476083.jpeg,-5.797222,-3.626333
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904687.319463_x-5.799196_y-1.723858_a1.625388.jpeg,-5.799196,-1.723858
