Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904778.361004_x-7.686269_y2.222221_a-1.656765.jpeg,-7.686269,2.222221
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904715.109272_x-7.557823_y2.166667_a1.510589.jpeg,-7.557823,2.166667
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904783.665301_x-7.686792_y1.383473_a-1.578317.jpeg,-7.686792,1.383473
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904774.276738_x-7.771423_y2.749868_a-0.034575.jpeg,-7.771423,2.749868
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904780.401098_x-7.683002_y1.902343_a-1.574121.jpeg,-7.683002,1.902343
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904719.189275_x-7.670163_y2.847714_a1.982578.jpeg,-7.670163,2.847714
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904782.441246_x-7.685910_y1.599822_a-1.576326.jpeg,-7.68591,1.599822
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904724.085579_x-8.518156_y3.012492_a3.085851.jpeg,-8.518156,3.012492
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904713.885044_x-7.568758_y1.971961_a1.500356.jpeg,-7.568758,1.971961
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904776.320842_x-7.588989_y2.542227_a-0.941260.jpeg,-7.588989,2.542227
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904772.236587_x-8.080162_y2.763360_a-0.160075.jpeg,-8.080162,2.76336
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904770.196484_x-8.402728_y2.810702_a-0.216032.jpeg,-8.402728,2.810702
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904775.504790_x-7.602818_y2.692563_a-0.282152.jpeg,-7.602818,2.692563
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904717.965200_x-7.562094_y2.662695_a1.523837.jpeg,-7.562094,2.662695
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904711.028764_x-7.606796_y1.481151_a1.564072.jpeg,-7.606796,1.481151
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904723.269530_x-8.373082_y3.010562_a3.020550.jpeg,-8.373082,3.010562
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904709.804686_x-7.620771_y1.294824_a1.618651.jpeg,-7.620771,1.294824
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904721.025386_x-7.968912_y2.948097_a2.738932.jpeg,-7.968912,2.948097
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904715.925069_x-7.545774_y2.314515_a1.506344.jpeg,-7.545774,2.314515
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904769.176397_x-8.570136_y2.846103_a-0.212288.jpeg,-8.570136,2.846103
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904718.985261_x-7.646437_y2.833164_a1.898408.jpeg,-7.646437,2.833164
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904771.420536_x-8.240574_y2.787316_a-0.181201.jpeg,-8.240574,2.787316
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904708.784622_x-7.641505_y1.114025_a1.861719.jpeg,-7.641505,1.114025
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO2-A/t1152904779.381034_x-7.689037_y2.063727_a-1.612466.jpeg,-7.689037,2.063727
