Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904879.011260_x-14.221956_y-0.299869_a-3.140388.jpeg,-14.221956,-0.299869
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904701.644175_x-6.972673_y0.124185_a2.627352.jpeg,-6.972673,0.124185
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904459.357053_x0.200412_y0.000343_a0.003527.jpeg,0.200412,0.000343
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904619.651149_x-2.837474_y-0.173496_a3.087030.jpeg,-2.837474,-0.173496
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904570.684113_x1.196060_y-1.499092_a-1.932259.jpeg,1.19606,-1.499092
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904962.876500_x-15.115050_y-1.287603_a1.631876.jpeg,-15.11505,-1.287603
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152905004.907312_x-7.120581_y-0.511563_a0.037496.jpeg,-7.120581,-0.511563
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904628.835625_x-4.964067_y-0.003339_a3.075353.jpeg,-4.964067,-0.003339
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904786.521505_x-7.699223_y0.903716_a-1.594552.jpeg,-7.699223,0.903716
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904976.145331_x-13.698682_y-0.325587_a-0.103407.jpeg,-13.698682,-0.325587
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904474.657989_x2.596792_y-0.202225_a-0.063617.jpeg,2.596792,-0.202225
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152905029.564668_x-1.515906_y0.113123_a0.051224.jpeg,-1.515906,0.113123
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152905027.524541_x-2.117277_y0.097283_a0.062538.jpeg,-2.117277,0.097283
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904640.060326_x-5.796054_y-1.505297_a-1.678706.jpeg,-5.796054,-1.505297
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904864.730565_x-10.922264_y-0.448692_a3.106400.jpeg,-10.922264,-0.448692
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904995.534543_x-9.302514_y-0.610061_a0.006427.jpeg,-9.302514,-0.610061
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904871.870815_x-12.581645_y-0.334006_a3.059250.jpeg,-12.581645,-0.334006
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904467.517564_x1.380373_y-0.103977_a-0.070335.jpeg,1.380373,-0.103977
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904627.811562_x-4.708967_y-0.031185_a3.076243.jpeg,-4.708967,-0.031185
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904994.514480_x-9.545301_y-0.605300_a0.007761.jpeg,-9.545301,-0.6053
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904615.570796_x-1.733863_y-0.256575_a3.038472.jpeg,-1.733863,-0.256575
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904965.940693_x-15.125102_y-0.757781_a1.612743.jpeg,-15.125102,-0.757781
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904600.269939_x1.271414_y-1.165031_a1.502544.jpeg,1.271414,-1.165031
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904546.202653_x2.975911_y-0.100707_a3.017500.jpeg,2.975911,-0.100707
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904693.483668_x-5.876367_y-0.716379_a1.770358.jpeg,-5.876367,-0.716379
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904972.061075_x-14.501615_y-0.230256_a-0.176363.jpeg,-14.501615,-0.230256
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152905002.867098_x-7.591531_y-0.541828_a0.029119.jpeg,-7.591531,-0.541828
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904469.557671_x1.720448_y-0.137217_a-0.075863.jpeg,1.720448,-0.137217
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904470.577736_x1.900260_y-0.152138_a-0.090669.jpeg,1.90026,-0.152138
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904706.744495_x-7.547413_y0.766435_a2.127506.jpeg,-7.547413,0.766435
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152905005.927193_x-6.866281_y-0.501016_a0.025688.jpeg,-6.866281,-0.501016
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904882.071453_x-14.898294_y-0.390195_a-2.839389.jpeg,-14.898294,-0.390195
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904634.956007_x-5.736911_y-0.403521_a-2.145337.jpeg,-5.736911,-0.403521
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152905017.147897_x-4.515998_y-0.396885_a0.309911.jpeg,-4.515998,-0.396885
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904565.583868_x1.670817_y-0.719942_a-2.363191.jpeg,1.670817,-0.719942
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904558.443229_x2.412987_y-0.032557_a3.020420.jpeg,2.412987,-0.032557
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904603.330031_x1.020232_y-0.617721_a2.444709.jpeg,1.020232,-0.617721
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904799.782315_x-9.070861_y-0.779145_a-2.184530.jpeg,-9.070861,-0.779145
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152905023.444286_x-3.065785_y0.012038_a0.274272.jpeg,-3.065785,0.012038
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904692.463603_x-5.834276_y-0.858661_a1.694289.jpeg,-5.834276,-0.858661
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904632.915881_x-5.516105_y-0.099271_a-2.833291.jpeg,-5.516105,-0.099271
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904983.285876_x-12.145723_y-0.411296_a-0.058176.jpeg,-12.145723,-0.411296
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904998.594735_x-8.598406_y-0.562950_a0.069519.jpeg,-8.598406,-0.56295
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904694.503727_x-5.903538_y-0.562829_a1.771704.jpeg,-5.903538,-0.562829
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904540.566107_x3.847408_y-0.187241_a3.044587.jpeg,3.847408,-0.187241
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904856.569859_x-8.998608_y-0.513492_a2.283084.jpeg,-8.998608,-0.513492
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/CR-A/t1152904633.935948_x-5.664669_y-0.220412_a-2.538878.jpeg,-5.664669,-0.220412
