Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904687.975418_x-5.802862_y-1.624078_a1.619848.jpeg,-5.802862,-1.624078
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904667.326033_x-5.623727_y-4.743636_a1.578063.jpeg,-5.623727,-4.743636
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904685.891192_x-5.786597_y-1.964202_a1.629268.jpeg,-5.786597,-1.964202
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904673.650426_x-5.687195_y-4.017482_a1.617932.jpeg,-5.687195,-4.017482
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904679.770807_x-5.719664_y-3.002149_a1.580585.jpeg,-5.719664,-3.002149
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904644.752619_x-5.848242_y-2.482751_a-1.581783.jpeg,-5.848242,-2.482751
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904662.093707_x-5.421712_y-4.934321_a0.050667.jpeg,-5.421712,-4.934321
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904653.933196_x-5.713185_y-4.477805_a-1.472782.jpeg,-5.713185,-4.477805
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904669.570170_x-5.653713_y-4.566483_a1.661916.jpeg,-5.653713,-4.566483
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904674.670489_x-5.691895_y-3.881585_a1.614669.jpeg,-5.691895,-3.881585
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/2PO1-A/t1152904647.812813_x-5.848094_y-3.114531_a-1.486542.jpeg,-5.848094,-3.114531
